situação,revisor,id,campo,ano,numero_questao,enunciado,alternativas,resposta_correta,link
Não Verificada,Paulo,ID_55,Natureza,2024,102,"Uma agricultora, com a intenção de comercializar o milho recém-colhido, testou uma forma de preservar o sabor adocicado do seu produto. O melhor resultado foi obtido quando ela imergiu as espigas em água fervente durante alguns minutos e, em seguida, em água gelada. Com esse procedimento, parte da glicose do milho não foi transformada em amido, mantendo o seu sabor adocicado.

 

Utilizando esse procedimento, o sabor foi conservado porque houve","a) desnaturação enzimática pela alta temperatura.


b) conversão de nutrientes pela redução de temperatura.

c) degradação das reservas nutritivas pelo choque térmico.

d) impedimento da entrada de oxigênio pela fervura da água.

e) desidratação dos grãos por causa da alteração da temperatura.
",A),https://resolveenem.com.br/gabarito-enem/2024/uma-agricultora-com-a-intencao-de-comercializar-o-milho-recem-colhido-testou-uma-forma?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_56,Natureza,2024,105,"Impactos do microplástico

 

A ação de fatores abióticos aliada à biodeterioração contribuem para a formação de microplásticos, os quais se aderem a outros poluentes orgânicos apolares persistentes, como os derivados de pesticidas lipossolúveis. Há uma proporcionalidade direta entre a solubilidade desses tipos de poluentes e sua concentração nos tecidos dos organismos expostos a eles.

 

Disponível em: www.ecycle.com.br. Acesso em: 9 dez. 2021 (adaptado).

 

Em animais vertebrados, essa associação de poluentes será preferencialmente acumulada no tecido","a) ósseo.   

b) nervoso.   

c) epitelial.   

d) adiposo.   


e) sanguíneo. ",D),https://resolveenem.com.br/gabarito-enem/2024/impactos-do-microplastico-a-acao-de-fatores-abioticos-aliada-a-biodeterioracao-contribue?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_57,Natureza,2024,106,"Em aeroportos, por razões de segurança, os passageiros devem ter suas bagagens de mão examinadas antes do embarque, passando-as em esteiras para sua inspeção por aparelhos de raios X. Nessas inspeções, os passageiros são orientados a retirar seus computadores portáteis (notebooks ou laptops) de malas, mochilas ou bolsas para passá-los isoladamente pela esteira.

 

Que explicação física justifica esse procedimento?","a) Os raios X não interagem com os componentes metálicos do computador, o que impede a formação de imagens.

b) Os raios X desmagnetizam o disco rígido do computador, quando refratados pelos componentes metálicos das bagagens de mão.

c) Os raios X aquecem os materiais metálicos encontrados em bagagens de mão, quando refletidos pelos componentes do computador.

d) Os raios X não atravessam os componentes densos do computador, o que impede a visualização de objetos que estão à frente ou atrás deles.


e) Os raios X ionizam os materiais metálicos normalmente encontrados em bagagens de mão, quando difratados pelos componentes do computador.
",D),https://resolveenem.com.br/gabarito-enem/2024/em-aeroportos-por-razoes-de-seguranca-os-passageiros-devem-ter-suas-bagagens-de-mao-ex?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_58,Natureza,2024,107,"Com base em testes realizados em ratos, concluiu-se que os compostos nitrosos são substâncias mutagênicas, ou seja, produzem mutações nas células e possivelmente câncer. Esses compostos podem ser obtidos pela reação entre o nitrito de sódio, que é um conservante adicionado às carnes, e o ácido clorídrico. O ácido nitroso produzido irá reagir com compostos nitrogenados, como as aminas, dando origem aos compostos nitrosos.

 

Em qual órgão esse processo será iniciado?","a) Rim.    

b) Fígado.   

c) Intestino.   

d) Pâncreas.   

e) Estômago.  ",E),https://resolveenem.com.br/gabarito-enem/2024/com-base-em-testes-realizados-em-ratos-concluiu-se-que-os-compostos-nitrosos-sao-substa?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_59,Natureza,2024,108,"Sistemas agroflorestais (SAFa)

 

Os sistemas agroflorestais alinham os interesses econômicos aos ecológicos. Esses sistemas podem ser usados na recuperação ambiental de áreas degradadas que se tornaram pouco produtivas, como as utilizadas por muito tempo para pastagem. Para isso, num primeiro momento, as árvores nativas são plantadas em conjunto com culturas agrícolas anuais, como feijão, mandioca, milho e abóbora, que geram renda para os proprietários da terra e incentivam a manutenção do sistema. Em um segundo momento, são introduzidas outras espécies, como trepadeiras e arbustos, de acordo com um arranjo espacial e temporal preestabelecido. Nesse processo, ocorrerão mudanças graduais na estrutura e composição das comunidades vegetais ao longo do tempo, que culminarão no aumento da diversidade do ambiente.

 

Disponível em: www.embrapa.br. Acesso em: 9 dez. 2021 (adaptado).

 

O conjunto dessas mudanças graduais é análogo ao processo natural denominado","a) rotação de culturas.   

b) sucessão ecológica.   


c) coevolução específica.   

d) adaptação por seleção.   

e) convergência adaptativa.   
",B),https://resolveenem.com.br/gabarito-enem/2024/sistemas-agroflorestais-safa-os-sistemas-agroflorestais-alinham-os-interesses-economic?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_60,Natureza,2024,109,"As fibras musculares esqueléticas não são todas iguais. As fibras lentas, também conhecidas como fibras vermelhas, apresentam muitas mitocôndrias e são bem supridas por vasos sanguíneos. Já as fibras rápidas, ou fibras brancas, apresentam poucas mitocôndrias e recebem menor suprimento sanguíneo. Dessa forma, a distribuição das fibras nos músculos esqueléticos do corpo auxilia de forma diferenciada no desempenho físico de um atleta.

 

SADAVA, D. et al. Vida: a ciência da biologia – volume III: plantas e animais. Porto Alegre: Artmed, 2009 (adaptado).

 

 

Um atleta que sonha em disputar os Jogos Olímpicos e tem uma maior proporção de fibras brancas que fibras vermelhas teria mais vantagens na realização da prova de:","a) Triatlo.   

b) Salto em altura.   


c) Marcha atlética.   

d) Maratona aquática.   

e) Ciclismo em estrada.  ",B),https://resolveenem.com.br/gabarito-enem/2024/as-fibras-musculares-esqueleticas-nao-sao-todas-iguais-as-fibras-lentas-tambem-conheci?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_61,Natureza,2024,111,"O exoesqueleto dos crustáceos é formado por quitina e impregnações de sais calcários e, por isso, é mais duro quando comparado com o exoesqueleto de outros artrópodes. Esse revestimento externo confere proteção, mas, por ser duro, limita o crescimento desses animais.

 

Para superar essa limitação, o exoesqueleto deve ser","a) formado somente na fase adulta do animal.   

b) fragmentado para expansão nas áreas de articulação.   

c) modelado continuamente para ajuste ao tamanho do corpo.   

d) substituído por meio de mudas que ocorrem periodicamente.   


e) impregnado por pequena quantidade de sais para sua distensão.   
",D),https://resolveenem.com.br/gabarito-enem/2024/o-exoesqueleto-dos-crustaceos-e-formado-por-quitina-e-impregnacoes-de-sais-calcarios-e?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_62,Natureza,2024,116,"O magnésio metálico utilizado em ligas leves é produzido em um processo que envolve várias etapas e utiliza água do mar como matéria-prima. A primeira etapa desse processo consiste na reação entre o íon $Mg^{2+}$ e hidróxido de cálcio, $Ca(OH)_2$, obtendo uma mistura que contém hidróxido de magnésio, pouco solúvel, e íons $Ca^{2+}$, de acordo com a equação química:

$$Mg^{2+}_{(aq)} + Ca(OH)_{2(aq)} \rightarrow Mg(OH)_{2(s)} + Ca^{2+}_{(aq)}$$

O método adequado para separar o $Mg(OH)_2$ dessa mistura é a","a) filtração.


b) catação.

c) destilação.

d) dissolução.

e) evaporação.
",A),https://resolveenem.com.br/gabarito-enem/2024/o-magnesio-metalico-utilizado-em-ligas-leves-e-produzido-em-um-processo-que-envolve-vari?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_63,Natureza,2024,117,"Moradores do Brooklin, bairro de São Paulo, perdem o sono com um som alto, constante e estridente. O barulho é causado por anfíbios anuros trazidos do Caribe, da espécie Eleutherodactylus jahnstonei, que têm tamanho um pouco maior que o de um grão de feijão e que encontraram na capital um ambiente favorável. Cientistas foram até o local e encontraram esses animais nos jardins das casas.

 

Pererecas-assobiadoras tiram o sono de moradores de Brooklin. Disponível em: http://g1.globo.com. Acesso em: 26 mar. 2015 (adaptado).

 

Ao emitirem o som estridente, esses anfíbios ","a) indicam que estão foram do seu hábitat natural.    

b) alertam para a presença de poluição urbana.    

c) sinalizam a existência de superpopulação.    

d) direcionam insetos para sua alimentação.    

e) atraem fêmeas para o acasalamento. ",E),https://resolveenem.com.br/gabarito-enem/2024/moradores-do-brooklin-bairro-de-sao-paulo-perdem-o-sono-com-um-som-alto-constante-e-e?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_64,Natureza,2024,120," vírus linfotrópico de células T humanas tipo 1 (HTLV-1) é um retrovírus do mesmo grupo do vírus da imunodeficiência humana (HIV). Ambos são transmitidos da mesma forma e infectam as mesmas células de defesa do organismo, os linfócitos T. A diferença entre eles é que o HTLV-1 estimula o aumento da produção desses linfócitos, enquanto o HIV causa destruição dessas células.

 

ROMANELLI, L. C F; CARAMELLI, P.; PROIETTI, A. B. F. C. O vírus linfotrópico de células T humanas tipo 1 (HTLV- 1): quando suspeitar da infecção? Revista da Associação Médica Brasileira, v. 56, 2010 (adaptado).

 

 

Uma possível consequência da infecção por HTLV-1 é o desenvolvimento de ","a) aids.    

b) câncer.    


c) diabetes.    

d) hepatite B.    

e) hemorragia.  ",B),https://resolveenem.com.br/gabarito-enem/2024/o-virus-linfotropico-de-celulas-t-humanas-tipo-1-htlv-1-e-um-retrovirus-do-mesmo-grupo?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_65,Natureza,2024,126,"Indústrias farmacêuticas e instituições científicas têm trabalhado no desenvolvimento de diferentes vacinas contra a covid- 19. Em algumas dessas vacinas, a principal estrutura antigênica é uma proteína de superfície viral chamada espícula (spike, em inglês). Essa proteína só existe em coronavírus, incluindo o SARS-CoV-2. Ela se liga a receptores de membrana específicos das células humanas por um mecanismo do tipo ""chave-fechadura"". Dessa forma, os vírus entram nas células, podendo se multiplicar e acarretar a doença.

 

O que são vacinas? Disponível em: www.cienciaviva.pt.

Acesso em: 30 nov. 2021 (adaptado).

 

Nessas vacinas, essa proteína viral induz a ","a) produção de anticorpos específicos contra os vírus.    


b) imunidade passiva contra o desenvolvimento da doença.   

c) alteração genômica para formação da memória imunológica.   

d) neutralização direta dos vírus presentes na circulação sanguínea.    

e) modificação dos receptores de membrana específicos para o vírus
",A),https://resolveenem.com.br/gabarito-enem/2024/industrias-farmaceuticas-e-instituicoes-cientificas-tem-trabalhado-no-desenvolvimento-de?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_66,Natureza,2024,129,"Um estudante comprou uma cafeteira elétrica de 700 W de potência e com capacidade de 0,5 L de água (500 g). Enquanto o café estava em preparação na capacidade máxima da cafeteira, ele marcou que demorou 3 minutos para a cafeteira ferver toda a água (100 °C) a partir da temperatura ambiente de 20 °C. Em seguida, para avaliar a eficiência da cafeteira, ele calculou esse tempo desprezando quaisquer perdas energéticas. É necessária 1 cal (4,2 J) para elevar em 1 °C a temperatura de 1 grama de água.

 

Qual a eficiência energética calculada pelo estudante?","A) 100%
check

B) 75%

C) 60%

D) 7,5%

E) 5,1%",B),https://resolveenem.com.br/gabarito-enem/2024/um-estudante-comprou-uma-cafeteira-eletrica-de-700-w-de-potencia-e-com-capacidade-de-0-5-l-de-agua?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_67,Natureza,2024,133,"O biogás é uma alternativa energética muito importante, pois, além de reduzir a dependência por combustíveis fósseis, sua obtenção pode ser realizada a partir de resíduos da produção agroindustrial. Considere que o biogás produzido em um empreendimento de suinocultura contém 70% em volume de metano (massa molar 16 g/mol; volume molar 22 L/mol). Ele será utilizado para geração de energia em substituição ao etanol (massa molar 46 g/mol) em um gerador no qual 1 m3 de biogás de origem suína substitui 0,59 L de etanol anidro (densidade 0,78 g/mL).

 

Nessas condições, a massa de metano necessária para substituir 10 mol de etanol na produção de energia é mais próxima de","a) 300 g.

b) 400 g.

c) 510 g.


d) 590 g.

e) 720 g.
",C),https://resolveenem.com.br/gabarito-enem/2024/o-biogas-e-uma-alternativa-energetica-muito-importante-pois-alem-de-reduzir-a-dependen?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_68,Natureza,2024,135,"A bauxita contém alumina ($Al_2O_3$), que é a matéria-prima para produção do alumínio ($Al$). De forma geral, são necessários 50 kg de bauxita para produzir 10 kg de alumínio. O Brasil fechou 2020 como um dos principais líderes mundiais em reciclagem de latas de alumínio.
De acordo com levantamento da Associação Brasileira dos Fabricantes de Latas de Alumínio (Abralatas), o país obteve um índice de reciclagem de 97,4%, de um total de $4,0 \times 10^5$ toneladas de latas vendidas. Considere que a lata é constituída de alumínio puro.

Disponível em: https://agenciabrasil.ebc.com.br. Acesso em: 30 nov. 2021 (adaptado).

Levando em conta apenas a reciclagem de latas, qual é o valor mais próximo da massa de bauxita, em tonelada, que deixou de ser extraída da natureza em 2020 no Brasil?","a) 1,0×10^4 ton

b) 3,9×10^5 ton

c) 5,0×10^5 ton

d) 1,9×10^6 ton
check

e) 2,0×107 ton   
",D),https://resolveenem.com.br/gabarito-enem/2024/brasil-fecha-2020-entre-os-maiores-recicladores-de-latas-de-aluminio-a-bauxita-contem-al?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_69,Natureza,2024,137,"Ao calcular a média de suas notas em 4 provas, um estudante dividiu, por engano, a soma das notas por 5. Com isso, a média obtida foi 1 unidade menor do que deveria ser, caso fosse calculada corretamente.

O valor correto da média das notas desse estudante é","a) 4.   

b) 5.   


c) 6.   

d) 19.

e) 21.   
",B),https://resolveenem.com.br/gabarito-enem/2024/ao-calcular-a-media-de-suas-notas-em-4-provas-um-estudante-dividiu-por-engano-a-soma?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_70,Natureza,2023,91,"O número de abelhas encontra-se em declínio em várias regiões do mundo, inclusive no Brasil, sendo que vários fatores contribuem para o colapso de suas colmeias. Nos Estados Unidos, bombas de sementes de espécies vegetais nativas têm sido utilizadas para combater o desaparecimento desses insetos. Elas são pequenas bolinhas recheadas com sementes, adubo e argila. Quando são arremessadas e ficam expostas ao sol e à chuva, germinam até mesmo em solo pouco fértil.

 

DARAYA, V. Disponível em: http://planetasustentavel.abril.com.br. Acesso em: 2 fev. 2015 (adaptado).​

 

Esse método contribui para a preservação das abelhas porque ​","a) reduz sua predação.

b) reduz o uso de pesticidas.

c) reduz a competição por abrigo.   ​
 

d) aumenta a oferta de alimento.


e) aumenta os locais de reprodução. 
 
",D),https://resolveenem.com.br/gabarito-enem/2023/o-numero-de-abelhas-encontra-se-em-declinio-em-varias-regioes-do-mundo-inclusive-no-brasil-sendo-que?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_71,Natureza,2023,92,"Os mais antigos cozinhavam o feijão na panela de ferro a fim de acabar com a palidez de seus filhos. Alguns chegavam até a colocar um prego enferrujado nesse cozimento para liberar o ferro contido nele. Sabe-se que esse elemento pode ser encontrado na sua forma metálica ou iônica, sendo essencial para a manutenção da vida humana.

As estratégias citadas eram utilizadas com o objetivo de ​","a) tratar a diarreia. 

b) prevenir a anemia.


c) evitar as verminoses.

d) remediar o raquitismo.

e) combater a febre amarela.
",B),https://resolveenem.com.br/gabarito-enem/2023/os-mais-antigos-cozinhavam-o-feijao-na-panela-de-ferro-a-fim-de-acabar-com-a-palidez-de-seus-filhos-?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_72,Natureza,2023,93,"A utilização de tecnologia nuclear é um tema bastante controverso, por causa do risco de acidentes graves, como aqueles ocorridos em Chernobyl (1986), em Goiânia (1987) e em Fukushima (2011). Apesar de muitas desvantagens, como a geração de resíduos tóxicos, a descontaminação ambiental dispendiosa em caso de acidentes e a utilização em armas nucleares, a geração de energia nuclear apresenta vantagens em comparação a outras fontes de energia.

 

A geração dessa energia tem como característica:","a) Formar resíduos facilmente recicláveis.

b) Promover o aumento do desmatamento

c) Contribuir para a produção de chuva ácida.

d) Emitir gases tóxicos que são lançados no ambiente.

e) Produzir calor sem o consumo de combustíveis fósseis.
",E),https://resolveenem.com.br/gabarito-enem/2023/a-utilizacao-de-tecnologia-nuclear-e-um-tema-bastante-controverso-por-causa-do-risco-de-acidentes-gr?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_73,Natureza,2023,95,"As aves apresentam dois tipos de músculos em seus corpos: vermelhos e brancos. Aves migratórias como garças, gansos e patos selvagens têm os músculos vermelhos bem desenvolvidos, com ampla rede de vasos sanguíneos.

Nas viagens por grandes distâncias, tais músculos são fundamentais, pois favorecem o(a) ​","a) execução de manobras. 

b) metabolismo corpóreo elevado.


c) manutenção da aerodinâmica.

d) deslocamento a grandes velocidades.   ​
 

e) capacidade de voo em grandes altitudes. 
",B),https://resolveenem.com.br/gabarito-enem/2023/as-aves-apresentam-dois-tipos-de-musculos-em-seus-corpos-vermelhos-e-brancos-aves-migratorias-como-g?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_74,Natureza,2023,97,"Um garoto comprou vários abacates na feira, mas descobriu que eles não estavam maduros o suficiente para serem consumidos. Sua mãe recomendou que ele colocasse os abacates em um recipiente fechado, pois isso aceleraria seu amadurecimento. Com certa dúvida, o garoto realizou esta experiência: colocou alguns abacates no recipiente e deixou os demais em uma fruteira aberta. Surpreendendo-se, ele percebeu que os frutos que estavam no recipiente fechado amadureceram mais rapidamente.

A aceleração desse processo é causada por​","a) acúmulo de gás etileno.
check

b) redução da umidade do ar.​
 

c) aumento da concentração de CO2.​
 

d) diminuição da intensidade luminosa.​

e) isolamento do contato com O2 atmosférico.",A),https://resolveenem.com.br/gabarito-enem/2023/um-garoto-comprou-varios-abacates-na-feira-mas-descobriu-que-eles-nao-estavam-maduros-o-suficiente-p?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_75,Natureza,2023,98,"Há muito tempo são conhecidas espécies de lesmas-do-mar com uma capacidade ímpar: guardar parte da maquinaria das células das algas que consomem – os cloroplastos – e mantê-los funcionais dentro das suas próprias células, obtendo assim parte do seu alimento. Investigadores portugueses descobriram que essas lesmas-do-mar podem ser mais eficientes nesse processo do que as próprias algas que consomem.


                                                                                         Disponível em: www.cienciahoje.pt. Acesso em: 10 fev. 2015 (adaptado).​

 

Essa adaptação confere a esse organismo a capacidade de obter primariamente ​","a) ácidos nucleicos.

b) carboidratos 


c) proteínas

d) vitaminas 

e) lipídios.
",B),https://resolveenem.com.br/gabarito-enem/2023/ha-muito-tempo-sao-conhecidas-especies-de-lesmas-do-mar-com-uma-capacidade-impar-guardar-parte-da-ma?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_76,Matematica,2011,136,"O dono de uma oficina mecânica precisa de um pistão das partes de um motor, de 68 mm de diâmetro, para o conserto de um carro. Para conseguir um, esse dono vai até um ferro velho e lá encontra pistões com diâmetros iguais a 68,21 mm; 68,102 mm; 68,001 mm; 68,02 mm e 68,012 mm. Para colocar o pistão no motor que está sendo consertado, o dono da oficina terá de adquirir aquele que tenha o diâmetro mais próximo do que ele precisa. Nessa condição, o dono da oficina deverá comprar o pistão de diâmetro:","a) 68,21 mm.
b) 68,102 mm.
c) 68,02 mm.
d) 68,012 mm.
e) 68,001 mm.",E,https://resolveenem.com.br/gabarito-enem/2011/o-dono-de-uma-oficina-mecanica-precisa-de-um-pistao-das-partes-de-um-motor-de-68-mm-de-diametro-para?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_77,Matematica,2011,137,"Questão 137 da prova azul de Matemática do Enem 2011

A Escala de Magnitude de Momento (abreviada como MMS e denotada como $M_W$), introduzida em 1979 por Thomas Haks e Hiroo Kanamori, substituiu a Escala de Richter para medir a magnitude dos terremotos em termos de energia liberada. Menos conhecida pelo público, a MMS é, no entanto, a escala usada para estimar as magnitudes de todos os grandes terremotos da atualidade. Assim como a escala Richter, a MMS é uma escala logarítmica. $M_W$ e $M_0$ se relacionam pela fórmula:

$M_W = -10,7 + \frac{2}{3} \log_{10}(M_0)$

Onde $M_0$ é o momento sísmico (usualmente estimado a partir dos registros de movimento da superfície, através dos sismogramas), cuja unidade é o dina.cm. O terremoto de Kobe, acontecido no dia 17 de janeiro de 1995, foi um dos terremotos que causaram maior impacto no Japão e na comunidade científica internacional. Teve magnitude $M_W = 7,3$.

U.S. GEOLOGICAL SURVEY, Historic Earthquakes. Disponível em: http://earthquake.usgs.gov. Acesso em: 1 maio 2010 (adaptado).
U.S. GEOLOGICAL SURVEY. USGS Earthquake Magnitude Policy. Disponível em: http://earthquake.usgs.gov. Acesso em: 1 maio 2010 (adaptado).

Mostrando que é possível determinar a medida por meio de conhecimentos matemáticos, qual foi o momento sísmico $M_0$ do terremoto de Kobe (em dina.cm)?","A) 10^(-5,10)
B) 10^(-0,73)
C) 10^(12,00)
D) 10^(21,65)
E) 10^(27,00)",E,https://resolveenem.com.br/gabarito-enem/2011/a-escala-de-magnitude-de-momento-abreviada-como-mms-e-denotada-como-mw-introduzida-em-1979-por-thoma?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_78,Matematica,2011,140,"Em uma certa cidade, os moradores de um bairro carente de espaços de lazer reinvidicam à prefeitura municipal a construção de uma praça. A prefeitura concorda com a solicitação e afirma que irá construí-la em formato retangular devido às características técnicas do terreno. Restrições de natureza orçamentária impõem que sejam gastos, no máximo, 180 m de tela para cercar a praça. A prefeitura apresenta aos moradores desse bairro as medidas dos terrenos disponíveis para a construção da praça:Terreno 1: 55 m por 45 mTerreno 2: 55 m por 55 mTerreno 3: 60 m por 30 mTerreno 4: 70 m por 20 mTerreno 5: 95 m por 85 mPara optar pelo terreno de maior área, que atenda às restrições impostas pela prefeitura, os moradores deverão escolher o terreno","a) 01.
b) 02.
c) 3.
d) 4.
e) 5.",C,https://resolveenem.com.br/gabarito-enem/2011/em-uma-certa-cidade-os-moradores-de-um-bairro-carente-de-espacos-de-lazer-reinvidicam-a-prefeitura-m?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_79,Matematica,2011,141,"Você pode adaptar as atividades do seu dia a dia de uma forma que possa queimar mais calorias do que as gastas normalmente, conforme a relação seguinte:- Enquanto você fala ao telefone, faça agachamentos: 100 calorias gastas em 20 minutos.- Meia hora de supermercado: 100 calorias.- Cuidar do jardim por 30 minutos: 200 calorias.- Passear com o cachorro: 200 calorias em 30 minutos.- Tirar o pó dos móveis: 150 calorias em 30 minutos.- Lavar roupas por 30 minutos: 200 calorias.Disponível em: http://cyberdiet.terra.com.br. Acesso em: 27 abr. 2010 (adaptado).Uma pessoa deseja executar essas atividades, porém, ajustando o tempo para que, em cada uma, gaste igualmente 200 calorias.A partir dos ajustes, quanto tempo a mais será necessário para realizar todas as atividades?","a) 50 minutos.
b) 60 minutos.
c) 80 minutos.
d) 120 minutos.
e) 170 minutos.",B,https://resolveenem.com.br/gabarito-enem/2011/voce-pode-adaptar-as-atividades-do-seu-dia-a-dia-de-uma-forma-que-possa-queimar-mais-calorias-do-que?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_80,Matematica,2011,143,"Para uma atividade realizada no laboratório de Matemática, um aluno precisa construir uma maquete da quadra de esportes da escola que tem 28 m de comprimento por 12 m de largura. A maquete deverá ser construída na escala de 1 : 250. Que medidas de comprimento e largura, em cm, o aluno utilizará na construção da maquete?","a) 4,8 e 11,2
b) 7,0 e 3,0
c) 11,2 e 4,8
d) 28,0 e 12,0
e) 30,0 e 70,0",C,https://resolveenem.com.br/gabarito-enem/2011/para-uma-atividade-realizada-no-laboratorio-de-matematica-um-aluno-precisa-construir-uma-maquete-da-?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_81,Matematica,2011,146,"Sabe-se que a distância real, em linha reta, de uma cidade A, localizada no estado de São Paulo, a uma cidade B, localizada no estado de Alagoas, é igual a 2 000 km. Um estudante, ao analisar um mapa, verificou com sua régua que a distância entre essas duas cidades, A e B, era 8 cm.Os dados nos indicam que o mapa observado pelo estudante está na escala de","a) 1:250.
b) 1:2500.
c) 1:25000.
d) 1:250000.
e) 1:25000000.",E,https://resolveenem.com.br/gabarito-enem/2011/sabe-se-que-a-distancia-real-em-linha-reta-de-uma-cidade-a-localizada-no-estado-de-sao-paulo-a-uma-c?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_82,Matematica,2011,148,"Em 2010, um caos aéreo afetou o continente europeu, devido à quantidade de fumaça expelida por um vulcão na Islândia, o que levou ao cancelamento de inúmeros voos.  Cinco dias após o inicio desse caos, todo o espaço aéreo europeu acima de 6 000 metros estava liberado, com exceção do espaço aéreo da Finlândia. Lá, apenas voos internacionais acima de 31 mil pés estavam liberados.Disponível em: http://www1.folha.uol.com.br. Acesso em: 21 abr. 2010 (adaptado).Considere que 1 metro equivale a aproximadamente 3,3 pés.  Qual a diferença, em pés, entre as altitudes liberadas na Finlândia e no restante do continente europeu cinco dias após o início do caos?","a) 3390 pés.
b) 9390 pés.
c) 11200 pés.
d) 19800 pés.
e) 50800 pés.",C,https://resolveenem.com.br/gabarito-enem/2011/em-2010-um-caos-aereo-afetou-o-continente-europeu-devido-a-quantidade-de-fumaca-expelida-por-um-vulc?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_83,Matematica,2011,153,"Observe as dicas para calcular a quantidade certa de alimentos e bebidas para as festas de fim de ano:• Para o prato principal, estime 250 gramas de carne para cada pessoa.• Um copo americano cheio de arroz rende o suficiente para quatro pessoas.• Para a farofa, calcule quatro colheres de sopa por convidado.• Uma garrafa de vinho serve seis pessoas.• Uma garrafa de cerveja serve duas.• Uma garrafa de espumante serve três convidados.Quem organiza festas faz esses cálculos em cima do total de convidados, independente do gosto de cada um.Quantidade certa de alimentos e bebidas evita o desperdício da ceia.Jornal Hoje. 17 dez. 2010 (adaptado).Um anfitrião decidiu seguir essas dicas ao se preparar para receber 30 convidados para a ceia de Natal. Para seguir essas orientações à risca, o anfitrião deverá dispor de","a) 120 kg de carne, 7 copos americanos e meio de arroz, 120 colheres de sopa de farofa, 5 garrafas de vinho, 15 de cerveja e 10 de espumante.
b) 120 kg de carne, 7 copos americanos e meio de arroz, 120 colheres de sopa de farofa, 5 garrafas de vinho, 30 de cerveja e 10 de espumante.
c) 75 kg de carne. 7 copos americanos e meio de arroz, 120 colheres de sopa de farofa. 5 garrafas de vinho,  15 de cerveja e 10 de espumante.
d) 7,5 kg de carne, 7 copos americanos, 120 colheres de sopa de farofa, 5 garrafas de vinho, 30 de cerveja e 10 de espumante.
e) 7,5 kg de carne, 7 copos americanos e meio de arroz, 120 colheres de sopa de farofa, 5 garrafas de vinho, 15 de cerveja e 10 de espumante.",E,https://resolveenem.com.br/gabarito-enem/2011/observe-as-dicas-para-calcular-a-quantidade-certa-de-alimentos-e-bebidas-para-as-festas-de-fim-de-an?cor=azul&lingua-estrangeira=ingles
Não Verificada,Paulo,ID_84,Matematica,2011,159,"O prefeito de uma cidade deseja construir uma rodovia para dar acesso a outro município. Para isso, foi aberta uma licitação na qual concorreram duas empresas. A primeira cobrou $R\$ 100.000,00$ por km construído (n), acrescidos de um valor fixo de $R\$ 350.000,00$, enquanto a segunda cobrou $R\$ 120.000,00$ por km construído (n), acrescidos de um valor fixo de $R\$ 150.000,00$. As duas empresas apresentam o mesmo padrão de qualidade dos serviços prestados, mas apenas uma delas poderá ser contratada.

Do ponto de vista econômico, qual equação possibilitaria encontrar a extensão da rodovia que tornaria indiferente para a prefeitura escolher qualquer uma das propostas apresentadas?",A) 100n + 350 = 120n + 150 B) 100n + 150 = 120n + 350 C) 100(n + 350) = 120(n + 150) D) 100(n + 350.000) = 120(n + 150.000) E) 350(n + 100.000) = 150(n + 120.000),A,https://resolveenem.com.br/gabarito-enem/2011/o-prefeito-de-uma-cidade-deseja-construir-uma-rodovia-para-dar-acesso-a-outro-municipio-para-isso-fo?cor=azul&lingua-estrangeira=ingles
